Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,
"FO","Forestry Production and Trade","231","United States of America","5622","Import Value","1618","Cartonboard","2020","2020","1000 US$","1430051","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5910","Export Quantity","1618","Cartonboard","2020","2020","tonnes","2081452","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5922","Export Value","1618","Cartonboard","2020","2020","1000 US$","2498745","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5510","Production","1621","Wrapping papers","2020","2020","tonnes","1678000","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5610","Import Quantity","1621","Wrapping papers","2020","2020","tonnes","484111","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5622","Import Value","1621","Wrapping papers","2020","2020","1000 US$","694425","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5910","Export Quantity","1621","Wrapping papers","2020","2020","tonnes","974207","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5922","Export Value","1621","Wrapping papers","2020","2020","1000 US$","987570","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5510","Production","1622","Other papers mainly for packaging","2020","2020","tonnes","5664000","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5610","Import Quantity","1622","Other papers mainly for packaging","2020","2020","tonnes","80079","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5622","Import Value","1622","Other papers mainly for packaging","2020","2020","1000 US$","56723","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5910","Export Quantity","1622","Other papers mainly for packaging","2020","2020","tonnes","83118","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5922","Export Value","1622","Other papers mainly for packaging","2020","2020","1000 US$","51223","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5510","Production","1683","Other paper and paperboard n.e.s. (not elsewhere specified)","2020","2020","tonnes","2282000","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5610","Import Quantity","1683","Other paper and paperboard n.e.s. (not elsewhere specified)","2020","2020","tonnes","42068","","Official data"
"FO","Forestry Production and Trade","231","United States of America","5622","Import Value","1683","Other paper and paperboard n.e.s. (not elsewhere specified)","2020","2020","1000 US$","261244","","Official data"
